latitude,longitude,mag,label
48.03283333,-122.7065,2.98,1
-21.9424,-68.6403,4.3,1
40.2476,142.4016,2.7,0
32.682,-100.698,2.6,1
51.9605,-173.5726,4.3,1
-7.5802,133.4064,4.5,0
-4.5165,133.9106,3.1,0
53.6605,-164.8083,4.5,1
-6.9678,129.6854,4.0,0
-23.9296,-66.8285,3.2,1
38.2782,38.1622,4.3,0
31.628,-103.99,4.4,1
34.1329,45.8087,2.7,0
-45.7474,166.1114,2.9,0
37.1528,142.452,2.7,0
-10.9631,164.3654,4.4,0
-5.4783,147.4318,4.4,0
60.7188,-152.9751,2.93,1
17.88933333,-66.923,2.71,1
-7.5711,133.5773,3.8,0
51.8318,178.4873,2.74,0
52.7052,-173.3925,4.3,1
3.2283,126.9733,4.2,0
51.6109,178.9908,4.4,0
-23.6798,-66.8695,3.8,1
28.926,-98.062,3.17,1
0.0906,126.736,3.15,0
-17.9627,-178.467,2.7,1
38.7628333,-122.7255,2.9,1
28.966,-97.62,4.3,1
-5.3656,146.7332,4.4,0
-0.9149,-79.1892,3.9,1
32.682,-100.696,4.5,1
3.1996,127.0809,4.0,0
50.2906,179.2529,2.6,0
-16.7196,-69.3441,2.7,1
32.832,-100.94,4.3,1
-4.3833,153.0641,2.8,0
56.1034,-161.2072,3.43,1
56.1716,162.88,3.0,0
52.1573,-176.2335,4.2,1
-10.1035,-80.1964,2.66,1
-5.5979,145.8301,4.2,0
12.6726,-88.1939,2.7,1
-5.6094,146.0062,4.5,0
52.7749,159.2742,4.4,0
51.9637,-169.5824,2.82,1
51.8665,-174.1837,4.5,1
-5.5395,154.3782,4.4,0
13.1335,-87.6272,4.4,1
51.7754,178.0932,3.0,0
32.407,-102.036,4.3,1
31.4853,-115.6373,4.2,1
32.3584,-104.4798,4.4,1
31.646,-103.996,2.6,1
-5.471,146.0785,4.4,0
51.4276,-179.0649,2.9,1
-32.3495,-179.4168,4.2,1
51.4557,178.9527,4.5,0
-23.3958,-66.7802,2.7,1
36.4918,70.0672,4.3,0
52.5875,-175.8742,2.75,1
57.8837,-139.0981,2.9,1
58.0901,-138.825,2.7,1
52.2999,-170.4881,4.1,1
19.3806,-64.2715,2.7,1
67.456,-168.7732,2.8,1
28.929,-98.055,3.3,1
49.8483,155.7395,3.5,0
-20.0106,-71.0045,3.9,1
44.6703333,-110.0013333,3.85,1
38.6873333,-122.5065,4.3,1
32.3685,-104.4707,4.3,1
6.9603,-82.5999,4.5,1
33.7906667,-115.5751667,4.2,1
54.6285,-162.7034,2.7,1
-8.1506,119.7393,4.5,0
47.6069,152.6784,3.44,0
65.6085,-169.3131,4.2,1
53.6613,-170.3987,4.4,1
28.918,-98.059,4.1,1
-6.8896,129.6622,4.3,0
51.9041,-173.662,3.2,1
-57.4198,-24.7952,4.2,1
-15.231,167.4553,4.5,0
-25.7239,-177.1203,2.7,1
52.0223,-174.0033,4.1,1
19.2676,-64.3425,4.2,1
52.0251,-171.0772,4.2,1
73.3194,7.3053,4.2,0
51.1393,178.6816,4.2,0
34.5482,62.0195,4.4,0
54.7434,-157.2926,2.7,1
52.1656,-173.4561,4.3,1
34.4867,62.0896,4.4,0
-54.422,144.3316,4.0,0
54.1596,-168.8473,4.4,1
34.5181,61.9662,4.0,0
-24.1667,-66.8857,4.4,1
34.2871,62.2304,2.7,0
34.4204,62.0239,4.5,0
-5.607,146.1472,4.3,0
-4.0737,142.0741,4.3,0
38.1663,-117.8949,4.4,1
56.1149,111.9066,3.0,0
-25.3001,179.5593,4.4,0
73.2913,6.6992,3.1,0
37.6614,74.0037,4.2,0
-37.6345,177.5531,4.01,0
-19.4166,-175.9404,3.28,1
54.592,-162.6994,4.4,1
34.6105,62.0424,3.0,0
52.0017,-171.9778,4.0,1
52.7378,-168.204,4.3,1
-5.5584,146.1404,3.93,0
51.4756,177.958,2.6,0
30.7028,142.1276,3.0,0
51.4706,-178.3043,3.3,1
18.2319,-106.0559,4.2,1
51.4834,177.684,4.3,0
11.5018,-87.1724,4.5,1
50.8462,-130.2438,4.4,1
30.8561,141.601,4.2,0
35.66266667,-89.68533333,2.73,1
61.8232,-149.7162,4.5,1
8.4586,126.6335,2.78,0
19.34,-155.3065,4.3,1
53.211,-166.874,4.4,1
40.6585,142.3965,4.2,0
-20.039,-69.1658,4.4,1
38.1815,-117.7594,3.4,1
47.8997,153.7436,4.3,0
34.072,-118.1051667,2.64,1
-5.5997,154.4183,4.4,0
-24.9173,179.7373,2.7,0
53.8387,-165.2684,4.4,1
4.225,126.3929,4.2,0
39.1017,21.3788,4.2,0
-5.3947,146.9689,2.66,0
-20.6313,169.3672,3.0,0
85.4674,10.8686,3.3,0
2.7171,127.0552,4.4,0
53.3823,-166.0688,3.2,1
18.549,145.4184,4.4,0
22.2347,101.6297,4.0,0
29.7403,138.7153,4.3,0
38.6881667,-122.5043333,2.78,1
56.6771,-148.6984,2.6,1
-20.0824,-177.4717,4.3,1
53.008,-161.8817,2.82,1
60.3197,-150.6994,2.78,1
60.3571,-150.697,4.4,1
52.8178,-171.2604,4.5,1
54.6684,159.9163,4.2,0
18.1818,-68.5528,4.1,1
-9.3499,159.1277,4.5,0
19.19816667,-155.5008333,3.1,1
12.6913,-88.678,4.4,1
-54.3561,144.285,2.9,0
-39.4706,-72.2819,4.5,1
37.6104,142.5605,4.3,0
-25.3031,-69.1494,3.1,1
-4.3838,153.6214,4.5,0
51.2626,-177.7496,4.4,1
-4.6319,133.6968,3.5,0
37.6551,74.0165,4.0,0
34.4683,61.7117,3.5,0
37.8615,141.9883,2.89,0
-25.096,179.6181,4.2,0
18.9606,-107.9109,2.7,1
-55.8196,-27.1973,4.3,1
38.8669,43.4631,3.4,0
18.617,-66.75033333,4.4,1
-12.2304,166.7953,4.2,0
63.151,-149.7422,4.5,1
19.017,-67.194,2.6,1
58.7857,-155.0159,2.8,1
53.9389,-161.4848,4.3,1
18.64433333,-65.939,4.5,1
30.1889,139.734,3.87,0
44.2335,-115.0853,4.4,1
14.8674,-87.5535,3.0,1
29.5722,81.2129,4.3,0
51.6599,100.1615,4.5,0
36.4658333,-120.8808333,4.4,1
-6.6309,129.0249,4.3,0
-49.2589,125.257,4.2,0
-11.3575,166.2763,2.7,0
51.2294,-177.7911,3.0,1
13.8476,144.5536,4.4,0
52.863,-167.3264,3.01,1
61.6409,-27.1964,4.3,1
17.9495,-66.94983333,4.34,1
40.2849,-126.8227,4.1,1
18.9655,-66.26483333,4.1,1
32.325,-101.088,3.1,1
20.10233333,-156.1185,2.8,1
37.851,24.1553,4.5,0
-4.9423,103.149,4.3,0
6.8699,-73.1439,2.9,1
-2.9014,-79.094,4.4,1
18.1306,-68.9838,4.5,1
51.1243,-178.5334,4.3,1
-8.8996,124.0126,2.9,0
0.1625,97.2016,4.5,0
34.5365,61.9815,4.1,0
44.3285,-110.8486667,4.4,1
53.2877,-164.3157,4.5,1
54.3866,-159.7634,4.2,1
34.4277,61.9943,2.9,0
34.7766,61.8496,2.89,0
31.677,-104.19,4.4,1
-17.8464,-178.4494,2.7,1
37.2825,62.2703,3.1,0
36.3472,70.9687,4.3,0
40.3867,-126.1877,3.8,1
52.3935,-173.4443,4.2,1
-15.453,-72.4568,3.5,1
61.2116,-151.2173,4.0,1
18.5339,119.7142,4.4,0
53.2042,-162.0416,2.8,1
58.0517,-32.2763,4.0,1
54.3579,-161.4976,4.1,1
42.951,-111.4996,4.1,1
51.1801,-178.5041,2.9,1
43.1756,69.9642,4.3,0
19.414,-104.9784,2.6,1
34.5931,61.9961,4.3,0
52.2097,-171.8003,2.9,1
-2.5939,67.9305,4.3,0
19.19316667,-155.6265,2.7,1
-20.0475,-69.0806,4.3,1
-22.3402,171.6267,2.8,0
-0.4431,67.2487,4.3,0
42.9403,-111.5198,4.5,1
42.6055,143.2183,4.4,0
13.6634,-91.9249,4.1,1
-1.1101,66.8214,4.3,0
-0.4159,67.1247,2.7,0
18.8333,-64.556,2.6,1
-5.6065,146.1747,4.2,0
17.96633333,-66.943,4.4,1
14.9005,-94.1613,3.2,1
-21.1906,-179.2088,2.7,1
42.9716,-111.4993,2.7,1
17.97616667,-68.30633333,2.6,1
34.3837,24.244,3.0,0
-5.1368,145.9081,4.1,0
42.9529,-111.5106,2.7,1
-58.3769,-26.3805,4.3,1
37.7912,73.9645,2.8,0
34.3406,136.6522,2.8,0
51.2338,-178.4754,2.6,1
24.0161,122.2878,4.4,0
34.3711,24.2697,4.1,0
23.9747,122.3233,4.1,0
4.4213,96.1732,4.3,0
60.0658,-152.995,2.7,1
17.947,-66.958,2.7,1
27.7019,129.9589,3.91,0
17.93116667,-66.9575,2.7,1
-20.8012,-70.3104,2.8,1
17.902,-66.84833333,4.3,1
17.93716667,-66.95683333,4.1,1
27.9759,140.0201,3.34,0
-29.4984,-177.5452,2.79,1
17.94016667,-66.95583333,2.7,1
51.769,178.4681,4.5,0
18.8815,-67.388,2.63,1
64.5521,-18.0735,3.4,1
41.1102,134.309,4.3,0
51.8951,-175.6914,4.4,1
63.2268,-150.6632,2.6,1
51.1962,-178.1743,2.7,1
-18.2135,-178.3107,3.0,1
35.63616667,-96.90966667,4.0,1
-52.5899,26.3569,3.5,0
51.4288,-179.2361,4.2,1
-5.5342,145.7979,3.0,0
-15.525,-174.6857,4.5,1
54.5861,-161.6435,4.2,1
-20.7578,-174.174,3.6,1
31.8115,79.3974,3.62,0
34.6493,62.1114,3.0,0
37.4969,37.232,4.1,0
-19.5909,-68.7679,3.1,1
27.8282,67.0949,4.5,0
7.6011,-37.4925,2.6,1
53.427,-163.3017,3.9,1
58.8679,-136.5525,4.1,1
-16.8003,-71.3697,4.2,1
-22.7304,172.2329,3.4,0
-5.5204,151.2253,4.2,0
-58.4267,-23.1477,4.3,1
-18.7977,-177.654,4.0,1
17.93033333,-66.84083333,4.3,1
-38.9739,174.8827,4.2,0
17.964,-66.95383333,4.5,1
34.5704,62.2029,2.6,0
18.945,-66.31933333,4.4,1
-1.067,127.243,4.3,0
36.884,69.4221,4.5,0
34.4543,62.2433,4.2,0
34.686,62.0486,4.3,0
54.339,-161.3414,4.5,1
34.5455,62.2415,2.6,0
34.5066,62.0049,4.3,0
2.3658,128.4057,2.6,0
53.4694,-167.1248,3.6,1
10.871,-62.1483,4.3,1
34.4468,62.1342,2.8,0
-4.4391,153.3862,4.2,0
34.7713,62.1887,3.4,0
17.5287,-94.5971,4.2,1
34.5816,62.1214,3.0,0
37.9678,-117.9161,4.2,1
19.45833333,-68.008,4.3,1
-36.861,-97.1785,4.3,1
51.9372,-175.095,2.86,1
53.3097,-162.1105,2.7,1
54.373,-159.779,4.5,1
39.0101,-117.047,2.72,1
46.451,144.5747,4.2,0
39.0036,-117.0526,4.5,1
-15.2034,167.4969,4.3,0
18.94033333,-66.28016667,2.7,1
53.3823,-165.0161,4.5,1
34.5636667,-119.1363333,2.71,1
39.6305,-119.6182,4.3,1
34.5685,-119.1346667,4.2,1
-3.6264,101.8627,2.7,0
63.1068,-150.7616,4.1,1
17.6662,145.5369,4.3,0
55.8004,-149.145,4.1,1
34.5628333,-119.1348333,3.3,1
63.5678,-160.3191,4.4,1
34.5299,62.2495,4.2,0
18.59066667,-66.49383333,4.0,1
-6.1395,130.3611,2.9,0
-5.5476,34.9477,4.4,0
19.0581,-66.7596,4.5,1
64.7305,-134.179,4.0,1
-23.3565,-69.3127,2.7,1
18.3031,-67.9906,2.8,1
39.6193,-119.6407,4.3,1
-56.0565,-143.4194,2.7,1
-18.8926,-177.6819,3.4,1
42.6021,-111.455,3.3,1
54.5891,-160.8356,4.3,1
57.6305,-156.0073,4.2,1
54.4509,-162.6353,3.68,1
-4.2089,100.1931,4.5,0
50.1301,154.646,2.89,0
21.622,143.0303,4.2,0
30.0924,80.7774,4.5,0
53.5639,-164.8241,4.5,1
18.004,-68.43916667,4.3,1
17.87383333,-66.92416667,4.2,1
29.5244,101.9254,4.4,0
53.4665,160.0219,2.7,0
-27.3648,-69.8694,4.1,1
16.3591,-98.7263,4.4,1
40.756,-124.5208333,4.1,1
51.6905,176.6108,4.5,0
19.5143,-65.6698,4.4,1
-28.073,-176.1959,4.5,1
-32.7602,-178.667,4.1,1
51.2439,-176.0633,4.5,1
37.843,36.3173,3.12,0
-6.7312,147.7653,4.3,0
51.1004,-176.1214,3.3,1
-19.2019,-172.8706,3.57,1
-14.8597,-173.4813,2.9,1
-14.8957,-173.5755,3.3,1
19.727,-64.4343,3.02,1
30.8465,141.8794,4.0,0
40.3216667,-124.061,3.1,1
37.3024,-104.5054,2.9,1
51.8955,-173.4894,4.5,1
8.8198,58.3241,2.9,0
50.8797,-179.1074,4.4,1
40.755,-124.3113333,4.1,1
17.99566667,-66.932,3.0,1
11.7923,-86.8578,4.3,1
-19.1335,-177.491,4.4,1
53.5654,-165.4327,4.5,1
-5.7372,153.4952,3.5,0
32.686,-100.691,4.5,1
-29.3498,-68.2581,2.9,1
19.46666667,-155.4405,4.4,1
17.8327,145.5341,2.7,0
56.5492,-152.2604,2.7,1
56.7054,-152.5773,3.18,1
17.9591,147.4031,2.8,0
51.4238,179.2852,3.2,0
9.3696,94.0097,4.4,0
9.8697,-84.3695,4.5,1
52.518,-174.2911,4.2,1
-30.7665,-178.8783,4.5,1
53.1685,-166.6818,3.88,1
51.5827,-176.4356,3.5,1
34.5767,62.1831,4.3,0
54.7902,-160.6989,4.1,1
19.1096,-67.7606,4.0,1
18.511,-66.20816667,2.98,1
-21.8343,-68.6281,2.9,1
18.78116667,-67.07516667,2.8,1
54.62,-161.3694,4.5,1
53.5237,-165.4444,4.2,1
-5.8865,146.9844,3.1,0
33.0058333,-117.9086667,4.1,1
18.57316667,-66.735,4.2,1
-7.4109,128.0274,4.4,0
-18.2334,-174.505,2.8,1
-7.374,119.9913,3.8,0
53.6282,-167.0626,4.5,1
17.96966667,-66.94683333,2.8,1
14.8807,-94.1996,4.4,1
51.6624,-178.492,2.6,1
62.707,-150.3862,4.3,1
40.3195,-124.0618333,2.7,1
37.4208,23.1739,2.7,0
54.2977,-161.2946,3.4,1
17.9855,-66.83033333,4.3,1
51.993,177.3339,4.2,0
53.6871,-164.393,4.5,1
12.5784,-88.2742,3.6,1
19.0366,-65.0178,4.5,1
55.4046,-161.5974,2.61,1
37.0856,62.3305,4.0,0
31.675,-104.408,4.3,1
31.676,-104.37,3.3,1
51.4664,178.6454,4.5,0
-30.313,-72.0939,3.6,1
-7.089,124.8149,4.2,0
-24.221,-66.9054,4.3,1
-6.894,150.6867,4.5,0
-29.2353,-177.5995,4.3,1
-28.9538,-177.0921,3.56,1
44.1143,147.2058,4.4,0
19.1955,-155.505,3.08,1
32.138,-115.1351667,4.1,1
33.8075,141.6608,4.3,0
13.3692,144.7648,2.7,0
19.1838,-67.0321,3.74,1
56.7479,-155.4206,4.2,1
63.0681,-150.6147,4.4,1
37.5213,68.6913,2.7,0
19.36883333,-155.0,4.5,1
-23.3674,-179.7659,4.1,1
-23.6019,-66.9402,4.0,1
50.0934,-178.6856,3.1,1
40.6123333,-125.2558333,4.5,1
28.3353,57.4336,4.5,0
52.3649,-170.4985,4.3,1
52.066,-174.093,4.4,1
31.69,-104.444,2.9,1
-5.9549,130.7769,2.94,0
19.1185,-67.0766,4.3,1
1.7278,127.369,2.62,0
51.6141,179.4027,4.1,0
51.833,178.5138,3.07,0
31.671,-104.371,2.99,1
31.669,-104.368,4.0,1
31.672,-104.364,4.5,1
31.673,-104.371,2.64,1
-19.9371,-174.8997,2.8,1
52.2622,178.4293,3.2,0
38.2054,27.6496,4.1,0
61.4239,-150.6481,4.3,1
9.4496,93.9888,2.7,0
-20.1956,-173.872,2.8,1
59.2033,-153.0705,2.7,1
59.435,-154.5399,4.1,1
29.6681,81.357,2.91,0
46.7216,152.4653,4.2,0
42.8404,144.9303,2.6,0
38.127,-121.6428333,4.5,1
-5.0408,133.7702,4.4,0
39.6241,-119.6313,2.8,1
13.2327,-89.3175,4.5,1
19.6271,-65.3433,4.3,1
19.172,-155.4908333,4.0,1
66.1978,-149.4419,4.1,1
-6.2717,-107.043,4.4,1
28.7435,142.5128,4.0,0
54.9679,-159.9773,4.5,1
-6.006,147.0991,2.8,0
-10.8471,-76.0854,3.5,1
-15.248,-173.9574,4.3,1
38.9512,71.571,4.4,0
60.1715,-152.003,4.3,1
18.4902,-69.1029,4.3,1
53.2824,-164.2281,4.3,1
31.627,-104.507,2.62,1
51.3905,-177.0844,4.3,1
42.1776,140.2388,2.72,0
-21.7859,-67.2406,4.4,1
-15.5068,167.5657,3.43,0
51.5422,-176.7599,4.3,1
30.8562,141.4037,3.9,0
-23.6418,179.4087,4.1,0
38.1195,-121.6381667,4.3,1
-24.192,-68.096,2.6,1
53.9227,-165.1344,4.3,1
34.555,61.9683,4.3,0
54.5858,-163.4664,4.1,1
19.7038,-64.4963,2.7,1
53.4624,-165.2073,4.4,1
19.15666667,-64.671,4.1,1
19.1955,-64.471,4.3,1
14.6162,40.6242,4.3,0
6.7914,-73.0949,4.1,1
-62.7053,-158.373,4.2,1
19.0868,-64.4108,2.7,1
-15.0601,-173.5475,3.44,1
42.4665,49.3207,4.5,0
39.621,-119.6343,3.4,1
19.1486,-64.5376,2.7,1
19.1381,-64.4586,2.6,1
63.2974,-151.0424,3.0,1
12.4189,143.9219,4.2,0
51.6845,177.4524,3.5,0
43.6437,-97.0323,4.4,1
-9.4844,113.3423,3.13,0
-32.3226,-178.7954,2.7,1
-16.8273,-72.6557,3.71,1
53.2625,-166.7524,2.7,1
-6.3262,130.7872,3.29,0
-20.7695,-177.6821,4.3,1
61.3545,-150.0672,2.9,1
19.193,-155.4878333,3.9,1
53.8133,-162.7823,3.5,1
-20.4852,-173.7291,2.61,1
-24.4284,-179.5355,2.7,1
53.4266,-165.7985,4.1,1
59.0245,-152.5435,2.98,1
37.072,-121.1306667,4.4,1
52.5181,-174.4606,4.1,1
68.2141,-136.8012,3.72,1
54.0018,-163.4968,2.6,1
54.4752,-161.5594,4.3,1
50.8333,-174.0589,3.76,1
9.5938,122.2437,2.9,0
29.2329,130.5372,4.3,0
52.7403,-166.776,4.2,1
18.63016667,-64.87616667,2.7,1
51.3179,-177.0767,2.6,1
-29.4204,-68.4951,2.8,1
68.8573,-145.1293,3.0,1
53.221,-165.6933,4.3,1
12.5651,143.4384,4.2,0
13.9893,92.8694,4.0,0
51.7533,-171.3782,4.2,1
19.5578,-64.8988,2.6,1
9.0497,126.5238,3.15,0
-20.4149,-68.9087,2.66,1
1.9259,125.3448,4.4,0
19.271,-155.3905,4.2,1
-4.8336,138.7034,4.2,0
67.5363,-156.3515,4.1,1
-8.1244,122.6857,4.03,0
-28.1083,-71.4879,4.2,1
18.0326,-68.679,3.59,1
-31.4791,-69.2643,4.4,1
50.1826,-179.3659,4.3,1
-21.2031,-178.752,2.7,1
1.3441,96.8835,4.4,0
56.5411,163.1071,4.4,0
-17.9618,-178.6285,2.7,1
18.981,-67.462,4.4,1
59.8161,-152.5697,4.2,1
51.3718,-168.1384,4.4,1
51.4468,-171.0146,3.9,1
47.61233333,-121.7306667,4.3,1
39.6274,-119.638,2.98,1
-24.3044,-67.1852,2.8,1
-30.2082,-71.8418,3.2,1
32.5025,137.8506,4.2,0
52.1947,-169.3999,3.9,1
-16.1934,-176.0585,2.93,1
-22.2147,-179.4621,2.95,1
51.8276,-175.9444,4.2,1
-17.9029,-68.217,4.2,1
52.058,-169.4877,4.3,1
53.0858,-166.7814,2.9,1
52.2323,-169.4305,4.3,1
17.93716667,-66.9435,2.6,1
59.7059,-152.1725,4.3,1
40.3695,-124.9358333,2.86,1
52.4094,-174.0391,4.4,1
36.9476,141.1834,2.9,0
37.3886667,-121.7391667,2.7,1
56.3486,-149.7699,2.7,1
14.2981,-93.3789,4.5,1
28.933,-98.048,3.0,1
31.0113,141.5402,4.5,0
52.0679,-169.5001,4.1,1
51.8876,178.0149,3.2,0
50.7823,153.3985,4.1,0
-22.4891,-68.5199,2.8,1
36.18683333,-89.45166667,2.7,1
45.6053,142.2864,4.1,0
34.8484,26.4061,3.3,0
14.8378,-87.5283,3.59,1
51.7545,177.5674,3.33,0
-32.129,-178.0809,4.3,1
13.5154,-91.0642,2.83,1
-49.5338,113.8732,2.8,0
9.0661,126.6327,3.0,0
-27.663,-176.3281,4.4,1
-36.9246,-72.8578,2.98,1
36.1269,23.646,2.74,0
-4.4474,134.5861,4.3,0
18.20666667,-67.01066667,4.5,1
56.7568,-152.6391,4.3,1
14.4575,-93.3842,3.4,1
-22.812,-68.5212,2.85,1
50.9931,179.3009,4.4,0
11.7971,-62.0636,2.8,1
27.5429,-93.8739,2.6,1
-19.2047,-69.3991,2.8,1
42.1138,142.124,4.4,0
57.1388,-153.0635,2.7,1
31.692,-104.499,2.73,1
54.6156,-161.5013,2.9,1
30.2218,60.5691,3.7,0
66.0813,-153.6551,4.3,1
59.7286,-153.4417,3.47,1
-59.5217,-27.338,2.7,1
34.3144,45.8443,4.5,0
36.7466667,-121.3835,2.6,1
62.8051,-149.4661,3.5,1
50.2271,178.6978,3.3,0
-4.3939,153.4916,4.2,0
-6.4856,105.2643,3.1,0
51.7451,176.8777,4.1,0
59.4837,-138.925,4.3,1
18.8496,-65.4738,4.5,1
-4.7011,145.1327,4.4,0
-37.3478,-179.7462,4.5,1
-38.6866,143.5866,4.5,0
17.89533333,-67.17483333,3.01,1
31.721,-103.996,2.73,1
-28.7412,-67.2082,4.4,1
30.9872,138.3983,4.1,0
19.1248,-67.2921,3.68,1
51.0003,179.142,2.9,0
7.6175,-75.0255,3.1,1
16.2756,-99.0828,4.1,1
34.6558,62.0111,2.6,0
51.7318,-169.477,4.3,1
60.2779,-152.5114,4.4,1
14.337,-93.4614,3.0,1
51.3698,-178.0872,2.82,1
-27.7638,-176.2662,4.0,1
51.8889,178.0048,3.7,0
81.9981,118.7067,3.2,0
52.4471,-170.5684,3.9,1
18.2975,-67.2995,4.2,1
38.9029,22.363,4.22,0
50.3227,179.8089,4.1,0
18.1053,-68.8651,2.8,1
51.4054,178.8029,2.8,0
2.2316,128.1326,3.9,0
60.3818,-152.3658,3.4,1
-22.9101,-69.3131,2.6,1
57.1235,-154.6698,3.0,1
-1.5962,135.1811,4.5,0
27.8519,84.646,3.2,0
50.1887,178.8188,4.2,0
40.5816,141.9565,2.9,0
-16.0554,-177.6395,4.4,1
53.9674,-167.9949,4.3,1
-41.2452,126.8799,2.9,0
53.985,-167.9913,2.7,1
29.8261,50.9659,4.5,0
59.3345,-152.9581,4.4,1
53.9864,-168.0185,4.4,1
51.1092,179.1815,4.24,0
-22.5131,-66.1162,4.2,1
-7.0495,155.3124,3.6,0
53.9882,-168.0397,4.4,1
51.0423,179.1749,3.81,0
51.0973,179.1769,2.65,0
51.0712,179.2692,3.0,0
35.7292,140.8265,3.0,0
31.716,-104.004,4.5,1
57.8941,-155.7493,4.2,1
19.9865,-67.3498,2.7,1
-5.5659,146.2597,3.2,0
66.2779,-140.9137,4.0,1
47.4075,-122.6971667,4.3,1
18.06,-67.10233333,4.2,1
36.2202,-106.7653,4.4,1
50.4573,-174.1386,3.5,1
32.837,-100.587,3.8,1
-7.3125,129.6857,2.9,0
0.2419,-78.3038,3.5,1
38.5075,45.0961,2.9,0
27.6317,140.9795,4.4,0
-24.6117,179.7935,4.2,0
18.00566667,-66.80983333,4.3,1
-32.1742,-70.1639,2.7,1
17.9488,-66.293,4.4,1
52.0405,179.9606,4.3,0
51.0263,179.1738,2.78,0
51.9835,-170.8129,4.3,1
-42.7212,171.7344,2.7,0
61.9623,-147.045,4.1,1
51.0393,179.3906,3.1,0
-31.2653,-68.6445,4.0,1
51.0743,179.2627,2.6,0
-30.0194,-177.6813,3.39,1
50.9165,179.1093,3.82,0
50.7353,179.4701,4.5,0
-8.4577,158.8251,4.2,0
50.9673,179.1918,4.4,0
51.0173,179.3131,3.61,0
42.1896,24.9766,4.3,0
-30.0163,-177.5799,4.5,1
17.9988,-66.8058,3.6,1
17.99183333,-66.80666667,3.71,1
-29.9226,-177.4073,3.51,1
-4.5247,151.3221,2.8,0
18.05333333,-66.82283333,4.3,1
22.9863,121.3723,3.3,0
17.99816667,-66.81333333,2.7,1
54.6338,-161.4107,4.5,1
38.1316667,-121.6575,4.4,1
52.5698,-175.6859,4.0,1
50.9984,179.1893,3.3,0
50.8983,179.2217,4.1,0
-10.512,113.4903,4.1,0
43.9079,147.6266,2.7,0
17.936,-66.29683333,2.97,1
18.01583333,-66.80683333,2.8,1
-20.2973,-178.3941,4.3,1
18.04783333,-65.38333333,4.3,1
-56.347,-27.7109,2.9,1
-4.3042,136.9362,3.1,0
43.1112,144.9238,2.6,0
18.87633333,-67.17683333,3.0,1
52.6782,-163.9552,3.5,1
51.3938,-175.6131,3.6,1
52.0094,175.3452,2.6,0
-15.329,-72.4234,2.7,1
17.9815,-66.8108,4.2,1
-41.0391,174.1824,4.4,0
-23.8221,-176.9473,2.8,1
-10.5933,118.9974,3.16,0
31.4395,86.6091,2.7,0
-8.0259,107.7916,4.2,0
51.2549,-176.3635,2.6,1
38.1561,38.6903,2.7,0
17.999,-66.81183333,4.5,1
51.1884,-179.1956,4.4,1
-58.7233,-25.0612,3.4,1
50.8421,-172.6076,3.72,1
-25.3237,179.6958,4.4,0
-30.0144,-177.4299,4.5,1
66.2785,-140.8863,4.3,1
17.98483333,-66.80783333,3.45,1
14.6932,-94.2228,4.3,1
41.1117,84.2018,3.0,0
50.7369,-171.5196,4.1,1
56.3058,-149.9515,4.5,1
-21.701,-179.0005,3.93,1
23.8594,-108.9037,4.3,1
-20.219,-69.2691,3.0,1
-30.0782,-177.4948,4.4,1
-19.7573,-178.2327,4.5,1
-20.5094,-178.1618,4.4,1
53.6599,162.6796,4.0,0
22.0121,94.1496,3.23,0
19.20033333,-155.4838333,2.6,1
53.0348,-166.6815,3.1,1
50.5667,-130.1812,2.8,1
51.5248,-179.2397,2.66,1
19.27716667,-155.4458333,3.1,1
18.2245,-64.7723,4.3,1
6.4632,127.3249,4.5,0
33.2933,137.5978,4.3,0
17.968,-67.093,3.8,1
52.7225,-175.6376,4.0,1
-17.4505,-178.4189,3.2,1
27.3815,56.1035,4.4,0
-22.307,-67.5908,2.8,1
52.1377,-159.2974,4.5,1
-30.0569,-178.0303,3.3,1
7.8705,122.1504,3.4,0
35.3518,138.981,4.5,0
-29.0951,147.14,2.81,0
12.2979,143.785,3.0,0
47.7541,116.7685,2.97,0
50.9863,177.8666,4.1,0
51.7012,-179.5888,4.5,1
-27.8851,-66.8343,2.64,1
51.0453,-179.3291,3.0,1
-23.9914,-67.3895,4.4,1
-6.7384,108.4228,3.5,0
51.1943,179.7267,4.4,0
53.9685,-168.0219,2.7,1
32.7491667,-115.4133333,4.0,1
-15.5587,-71.9403,4.1,1
54.8091,-162.2716,4.4,1
54.0136,-168.0584,3.26,1
30.6086,141.9921,4.1,0
49.6002,154.5634,4.3,0
17.96283333,-66.93483333,4.4,1
53.9799,-168.0086,3.2,1
-8.5927,130.4021,4.5,0
35.397,21.9227,4.4,0
19.7981,-65.3325,4.3,1
35.2636,21.8722,4.5,0
53.9932,-168.0498,4.3,1
53.9921,-168.0536,4.2,1
18.17066667,-67.36266667,4.2,1
-2.8077,128.1203,4.2,0
43.1747,127.9112,2.87,0
63.9058,-22.2997,2.6,1
35.373,31.6216,4.4,0
45.4978,26.2863,4.3,0
-23.6253,-66.8264,3.0,1
19.16566667,-155.4841667,4.5,1
18.37216667,-67.30783333,3.6,1
60.1973,-153.1847,4.2,1
53.087,-166.9273,4.4,1
60.1918,-152.7085,3.1,1
37.4945,-118.8046667,2.8,1
18.4025,-67.4293,2.9,1
-19.2708,-177.7049,4.2,1
54.9705,-167.3183,2.6,1
